Country,Year,Month_Number,Total_Cases,Total_Deaths,Vaccinated_Per_100,Population,Month_Name
Zambia,2023,12,349304,4069,0,20017670,December
Zambia,2024,1,349304,4069,0,20017670,January
Zambia,2024,2,349304,4069,0,20017670,February
Zambia,2024,3,349558,4069,0,20017670,March
Zambia,2024,4,349629,4069,0,20017670,April
Zambia,2024,5,349653,4069,0,20017670,May
Zambia,2024,6,349686,4069,0,20017670,June
Zambia,2024,7,349824,4077,0,20017670,July
Zambia,2024,8,349842,4077,0,20017670,August
Zimbabwe,2020,1,0,0,0,16320539,January
Zimbabwe,2020,2,0,0,0,16320539,February
Zimbabwe,2020,3,7,6,0,16320539,March
Zimbabwe,2020,4,32,8,0,16320539,April
Zimbabwe,2020,5,173,8,0,16320539,May
Zimbabwe,2020,6,567,10,0,16320539,June
Zimbabwe,2020,7,2434,38,0,16320539,July
Zimbabwe,2020,8,6406,198,0,16320539,August
Zimbabwe,2020,9,7803,228,0,16320539,September
Zimbabwe,2020,10,8269,237,0,16320539,October
Zimbabwe,2020,11,9822,275,0,16320539,November
Zimbabwe,2020,12,12963,341,0,16320539,December
Zimbabwe,2021,1,33271,1193,0,16320539,January
Zimbabwe,2021,2,36058,1463,0,16320539,February
Zimbabwe,2021,3,36818,1519,0.09,16320539,March
Zimbabwe,2021,4,38064,1556,0,16320539,April
Zimbabwe,2021,5,38933,1594,2.11,16320539,May
Zimbabwe,2021,6,46018,1725,3.4,16320539,June
Zimbabwe,2021,7,97277,3050,4.77,16320539,July
Zimbabwe,2021,8,124367,4390,10.03,16320539,August
Zimbabwe,2021,9,129505,4603,13.92,16320539,September
Zimbabwe,2021,10,132954,4677,15.9,16320539,October
Zimbabwe,2021,11,133951,4705,17.26,16320539,November
Zimbabwe,2021,12,203746,4885,19.21,16320539,December
Zimbabwe,2022,1,229415,5333,20.22,16320539,January
Zimbabwe,2022,2,235803,5393,20.81,16320539,February
Zimbabwe,2022,3,245767,5437,21.65,16320539,March
